,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
14994,85,1,152461.0,9,13.0,4,12,1,4,0,0.0,0.0,40.0,38,<=50K
14995,89,3,171892.0,7,12.0,4,6,1,4,0,0.0,0.0,42.0,38,<=50K
14996,101,3,128141.0,1,7.0,5,12,4,4,0,0.0,0.0,40.0,32,<=50K
14997,124,3,182574.0,15,10.0,6,0,1,4,0,991.0,0.0,29.0,38,<=50K
14998,89,1,189145.0,9,13.0,4,9,1,4,0,0.0,0.0,20.0,38,<=50K
14999,105,4,218835.0,14,15.0,2,9,0,4,1,0.0,0.0,60.0,38,>50K
15000,102,1,132994.0,15,10.0,2,0,5,4,0,7688.0,0.0,40.0,38,>50K
15001,110,3,83103.0,9,13.0,2,11,0,4,1,0.0,0.0,67.0,38,<=50K
15002,87,3,198103.0,11,9.0,4,6,3,4,1,0.0,0.0,40.0,38,<=50K
15003,81,3,177812.0,9,13.0,4,9,1,4,1,0.0,0.0,40.0,38,<=50K
15004,95,4,144154.0,9,13.0,4,9,4,4,0,0.0,0.0,80.0,38,<=50K
15005,112,3,169086.0,10,16.0,2,9,0,4,1,0.0,0.0,55.0,38,>50K
15006,92,3,140854.0,5,4.0,2,0,0,4,1,0.0,0.0,45.0,31,<=50K
15007,76,3,218875.0,15,10.0,4,9,2,4,0,0.0,0.0,20.0,38,<=50K
15008,91,5,187589.0,9,13.0,2,2,0,4,1,0.0,0.0,7.0,38,<=50K
15009,92,3,112271.0,9,13.0,2,12,0,4,1,0.0,1902.0,40.0,38,>50K
15010,83,3,199118.0,15,10.0,4,0,3,4,0,0.0,0.0,40.0,25,<=50K
15011,102,3,178642.0,11,9.0,2,5,5,4,0,0.0,0.0,40.0,38,>50K
15012,90,3,113708.0,2,8.0,2,2,0,4,1,0.0,0.0,59.0,38,>50K
15013,85,0,185670.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,<=50K
15014,92,3,303187.0,15,10.0,2,6,0,1,1,0.0,0.0,44.0,38,>50K
15015,105,3,209739.0,8,11.0,2,3,0,4,1,7688.0,0.0,60.0,38,>50K
15016,108,5,155278.0,0,6.0,2,3,0,4,1,0.0,0.0,40.0,38,<=50K
15017,86,3,119422.0,8,11.0,2,13,0,4,1,0.0,0.0,40.0,38,<=50K
15018,102,1,326292.0,12,14.0,2,3,0,4,1,0.0,0.0,40.0,38,>50K
15019,91,3,212512.0,11,9.0,2,2,0,4,1,0.0,0.0,50.0,38,>50K
15020,93,3,33440.0,11,9.0,5,7,4,4,0,0.0,0.0,40.0,38,<=50K
15021,94,6,185180.0,14,15.0,2,9,0,4,1,7688.0,0.0,40.0,38,>50K
15022,102,5,504941.0,8,11.0,2,3,0,4,1,0.0,0.0,40.0,38,>50K
15023,98,3,192014.0,6,5.0,4,6,1,4,1,0.0,0.0,24.0,38,<=50K
15024,104,4,192755.0,9,13.0,4,3,1,4,0,0.0,0.0,55.0,1,>50K
15025,115,3,220896.0,14,15.0,0,7,1,4,1,27828.0,0.0,60.0,38,>50K
15026,78,3,189832.0,15,10.0,4,7,3,4,0,0.0,0.0,25.0,38,<=50K
15027,94,3,235638.0,11,9.0,4,5,1,2,0,0.0,0.0,40.0,38,<=50K
15028,95,3,134367.0,11,9.0,4,2,1,4,0,0.0,0.0,43.0,38,<=50K
15029,97,3,171231.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,28,<=50K
15030,75,3,253529.0,2,8.0,4,0,3,4,1,0.0,0.0,9.0,38,<=50K
15031,103,6,210557.0,11,9.0,2,10,0,4,1,0.0,0.0,40.0,38,<=50K
15032,103,3,362835.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,>50K
15033,111,3,186479.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,<=50K
15034,93,6,115360.0,12,14.0,0,9,4,4,0,0.0,0.0,40.0,38,<=50K
15035,85,3,184806.0,7,12.0,4,7,3,4,1,0.0,0.0,20.0,38,<=50K
15036,90,5,450141.0,9,13.0,2,3,0,4,1,15024.0,0.0,35.0,38,>50K
15037,97,3,200479.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,<=50K
15038,90,3,152493.0,11,9.0,0,13,4,4,1,0.0,0.0,60.0,38,<=50K
15039,85,3,135791.0,9,13.0,2,3,5,4,0,15024.0,0.0,50.0,4,>50K
15040,93,5,50096.0,8,11.0,2,2,0,4,1,0.0,0.0,30.0,38,<=50K
15041,111,3,173832.0,12,14.0,0,11,1,4,1,10520.0,0.0,40.0,38,>50K
15042,108,3,224198.0,11,9.0,2,3,5,4,0,0.0,0.0,45.0,38,<=50K
15043,113,3,111553.0,6,5.0,2,13,0,4,1,0.0,0.0,50.0,38,<=50K
15044,123,3,191380.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,>50K
15045,76,3,34242.0,15,10.0,4,7,3,4,1,0.0,0.0,20.0,38,<=50K
15046,114,3,100054.0,9,13.0,2,11,0,4,1,0.0,1902.0,70.0,38,>50K
15047,118,3,110103.0,11,9.0,6,2,4,2,0,0.0,0.0,40.0,38,<=50K
15048,96,3,196626.0,11,9.0,2,6,0,4,1,0.0,0.0,45.0,38,>50K
15049,122,3,194480.0,1,7.0,2,9,0,4,1,0.0,2377.0,2.0,38,>50K
15050,82,3,190040.0,9,13.0,4,0,3,4,0,0.0,0.0,40.0,38,<=50K
15051,98,3,152629.0,15,10.0,2,11,0,4,1,0.0,0.0,45.0,38,>50K
15052,74,0,263162.0,11,9.0,4,13,3,4,1,0.0,0.0,40.0,38,<=50K
15053,90,3,205581.0,11,9.0,2,11,5,4,0,0.0,0.0,40.0,38,<=50K
15054,106,3,155434.0,11,9.0,2,5,0,4,1,0.0,0.0,40.0,38,>50K
15055,86,3,415922.0,11,9.0,2,2,0,3,1,0.0,0.0,32.0,38,<=50K
15056,98,1,221581.0,11,9.0,0,0,1,4,0,0.0,0.0,40.0,38,<=50K
15057,93,3,135089.0,15,10.0,0,7,4,4,0,0.0,0.0,56.0,38,<=50K
15058,103,3,117774.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,31,<=50K
15059,102,3,206707.0,15,10.0,0,6,1,4,0,0.0,0.0,40.0,38,<=50K
15060,86,3,315640.0,12,14.0,4,9,1,1,1,0.0,0.0,45.0,19,>50K
15061,108,3,210736.0,11,9.0,2,2,0,4,1,7298.0,0.0,50.0,38,>50K
15062,79,1,456665.0,11,9.0,4,7,3,2,1,0.0,0.0,40.0,38,<=50K
15063,91,5,133935.0,15,10.0,3,2,1,4,1,0.0,0.0,40.0,38,<=50K
15064,100,3,106982.0,9,13.0,4,0,1,4,0,0.0,0.0,70.0,38,<=50K
15065,91,3,126569.0,12,14.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
15066,87,6,209954.0,15,10.0,4,3,1,4,1,0.0,0.0,40.0,38,<=50K
15067,106,6,46401.0,15,10.0,0,3,1,4,0,0.0,0.0,40.0,38,<=50K
15068,85,3,410216.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,38,<=50K
15069,95,3,410509.0,11,9.0,0,5,4,4,1,0.0,0.0,40.0,38,<=50K
15070,78,3,382199.0,9,13.0,2,11,0,4,1,0.0,0.0,40.0,38,<=50K
15071,89,3,84130.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
15072,98,3,243380.0,12,14.0,0,11,1,4,1,0.0,0.0,50.0,38,<=50K
15073,87,3,329635.0,9,13.0,2,0,0,4,1,0.0,0.0,50.0,38,>50K
15074,76,3,265434.0,15,10.0,4,9,3,4,0,0.0,0.0,10.0,38,<=50K
15075,79,3,241752.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
15076,89,3,172579.0,11,9.0,2,2,5,4,0,0.0,0.0,40.0,38,<=50K
15077,104,1,121179.0,15,10.0,0,3,1,4,0,0.0,0.0,52.0,38,<=50K
15078,102,3,76131.0,4,3.0,2,7,5,1,0,0.0,0.0,40.0,29,>50K
15079,113,3,138777.0,9,13.0,2,10,5,4,0,0.0,0.0,45.0,10,>50K
15080,100,6,195212.0,12,14.0,4,0,1,2,0,0.0,0.0,52.0,38,<=50K
15081,76,3,315135.0,15,10.0,4,13,3,4,1,0.0,0.0,15.0,38,<=50K
15082,100,3,248406.0,7,12.0,2,2,0,4,1,0.0,0.0,40.0,38,>50K
15083,107,3,283314.0,9,13.0,2,2,0,4,1,15024.0,0.0,40.0,38,>50K
15084,85,3,231601.0,1,7.0,2,2,0,4,1,0.0,0.0,60.0,38,<=50K
15085,127,5,126807.0,12,14.0,2,4,0,4,1,0.0,1411.0,70.0,38,<=50K
15086,87,3,198513.0,15,10.0,2,0,5,4,0,0.0,0.0,40.0,38,<=50K
15087,93,3,162651.0,11,9.0,2,9,0,4,1,0.0,0.0,40.0,3,<=50K
15088,145,3,197613.0,11,9.0,4,0,1,4,0,0.0,0.0,40.0,38,>50K
15089,105,3,184098.0,9,13.0,2,11,0,4,1,0.0,0.0,50.0,38,>50K
15090,102,1,187505.0,12,14.0,2,0,0,4,1,0.0,0.0,40.0,38,<=50K
15091,109,3,174655.0,5,4.0,4,7,3,4,1,0.0,0.0,40.0,38,<=50K
15092,73,3,161123.0,2,8.0,4,7,3,4,1,0.0,0.0,32.0,38,<=50K
15093,99,3,390369.0,3,2.0,2,4,0,4,1,0.0,0.0,70.0,25,<=50K
15094,91,5,354520.0,11,9.0,3,7,1,4,0,0.0,0.0,40.0,38,<=50K
15095,81,3,364631.0,11,9.0,4,11,3,4,0,0.0,0.0,40.0,25,<=50K
15096,91,3,323120.0,7,12.0,4,6,1,4,0,0.0,0.0,44.0,38,>50K
15097,114,6,32367.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,38,<=50K
15098,143,3,30102.0,9,13.0,4,3,1,4,1,0.0,1816.0,50.0,38,<=50K
15099,107,3,229259.0,9,13.0,2,3,0,4,1,0.0,0.0,45.0,38,>50K
15100,87,3,274818.0,15,10.0,4,0,1,4,0,0.0,0.0,40.0,38,<=50K
15101,96,4,248476.0,14,15.0,2,9,0,4,1,0.0,0.0,50.0,38,>50K
15102,94,3,98080.0,15,10.0,4,0,2,3,1,0.0,0.0,40.0,18,<=50K
15103,100,3,56651.0,7,12.0,2,6,0,4,1,0.0,0.0,42.0,38,<=50K
15104,99,3,216411.0,3,2.0,4,0,4,4,0,0.0,0.0,30.0,5,<=50K
15105,87,3,226443.0,14,15.0,2,9,0,4,1,0.0,1977.0,70.0,38,>50K
15106,77,3,119039.0,15,10.0,4,0,3,4,0,0.0,0.0,18.0,38,<=50K
15107,81,3,136277.0,9,13.0,4,0,3,2,0,0.0,0.0,40.0,38,<=50K
15108,108,1,149508.0,15,10.0,2,10,0,4,1,0.0,0.0,40.0,38,>50K
15109,109,3,449376.0,11,9.0,2,10,0,2,1,0.0,0.0,40.0,38,>50K
15110,74,3,143450.0,15,10.0,4,5,3,2,1,0.0,0.0,20.0,38,<=50K
15111,97,3,227065.0,11,9.0,4,7,3,4,1,0.0,0.0,40.0,38,<=50K
15112,82,3,175801.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
15113,85,3,260346.0,11,9.0,5,7,1,4,0,0.0,0.0,25.0,38,<=50K
15114,93,3,54159.0,11,9.0,4,4,1,4,1,0.0,0.0,45.0,38,<=50K
15115,80,3,143246.0,15,10.0,4,6,3,2,0,2597.0,0.0,45.0,38,<=50K
15116,88,3,115854.0,15,10.0,0,0,4,2,0,0.0,0.0,41.0,38,<=50K
15117,91,3,138441.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,<=50K
15118,79,5,149704.0,0,6.0,4,11,3,4,0,0.0,0.0,40.0,38,<=50K
15119,94,3,22245.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,38,>50K
15120,83,3,104017.0,9,13.0,2,9,5,4,0,0.0,1628.0,50.0,38,<=50K
15121,102,3,165468.0,15,10.0,2,2,0,4,1,0.0,0.0,50.0,38,>50K
15122,78,3,181557.0,15,10.0,4,5,3,2,1,0.0,0.0,35.0,38,<=50K
15123,94,3,220694.0,15,10.0,2,3,0,4,1,0.0,0.0,80.0,38,>50K
15124,83,1,190330.0,8,11.0,4,3,3,4,0,0.0,0.0,40.0,38,<=50K
15125,101,0,109209.0,9,13.0,4,0,1,4,1,0.0,0.0,45.0,38,<=50K
15126,88,3,187815.0,9,13.0,2,3,0,4,1,0.0,0.0,45.0,38,>50K
15127,94,0,236648.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
15128,77,3,53306.0,11,9.0,4,11,3,4,1,0.0,0.0,40.0,38,<=50K
15129,89,3,418645.0,11,9.0,2,7,0,4,1,0.0,0.0,50.0,38,<=50K
15130,83,3,217530.0,11,9.0,4,11,3,4,0,0.0,0.0,45.0,25,<=50K
15131,75,3,135066.0,15,10.0,4,0,1,4,0,0.0,0.0,20.0,38,<=50K
15132,76,1,38455.0,11,9.0,4,2,1,4,1,0.0,0.0,10.0,38,<=50K
15133,93,5,53553.0,11,9.0,2,13,0,4,1,0.0,0.0,75.0,38,<=50K
15134,74,3,117857.0,1,7.0,4,5,1,4,1,0.0,0.0,40.0,38,<=50K
15135,128,5,379376.0,14,15.0,2,9,0,4,1,0.0,0.0,35.0,38,<=50K
15136,87,3,191932.0,12,14.0,4,3,1,4,0,0.0,2258.0,40.0,38,<=50K
15137,89,3,234067.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,>50K
15138,103,3,348886.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,>50K
15139,102,3,142490.0,15,10.0,0,6,1,2,0,0.0,0.0,40.0,38,<=50K
15140,98,3,155190.0,9,13.0,2,9,0,2,1,2580.0,0.0,8.0,38,<=50K
15141,78,3,176178.0,11,9.0,4,11,3,4,0,0.0,0.0,36.0,38,<=50K
15142,109,3,149220.0,12,14.0,2,11,0,4,1,0.0,0.0,40.0,38,<=50K
15143,115,0,188047.0,11,9.0,2,0,0,2,1,0.0,0.0,40.0,38,<=50K
15144,92,3,258102.0,8,11.0,4,9,1,4,1,0.0,0.0,40.0,38,<=50K
15145,90,3,185216.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,>50K
15146,117,3,219701.0,2,8.0,0,10,1,4,1,0.0,0.0,37.0,4,<=50K
15147,96,3,235523.0,11,9.0,5,0,4,2,0,0.0,0.0,40.0,38,<=50K
15148,91,3,100375.0,7,12.0,2,11,0,4,1,0.0,1887.0,45.0,38,>50K
15149,97,3,24273.0,11,9.0,2,7,5,4,0,0.0,0.0,40.0,38,<=50K
15150,79,3,224115.0,9,13.0,4,9,1,4,0,0.0,0.0,30.0,38,<=50K
15151,97,3,187795.0,15,10.0,2,2,0,4,1,0.0,1977.0,60.0,38,>50K
15152,82,3,161007.0,11,9.0,4,2,3,4,1,0.0,0.0,40.0,38,<=50K
15153,83,3,262723.0,15,10.0,4,6,4,2,1,0.0,0.0,40.0,38,<=50K
15154,97,5,33474.0,9,13.0,2,3,0,4,1,0.0,0.0,55.0,38,>50K
15155,99,3,167151.0,9,13.0,0,9,4,2,0,0.0,0.0,60.0,38,<=50K
15156,94,4,222532.0,14,15.0,4,11,1,4,0,0.0,0.0,45.0,38,<=50K
15157,103,1,48195.0,9,13.0,2,9,0,4,1,0.0,0.0,72.0,38,<=50K
15158,79,3,89089.0,9,13.0,4,11,1,4,0,0.0,0.0,30.0,38,<=50K
15159,91,1,179151.0,9,13.0,4,9,1,4,0,0.0,0.0,20.0,38,<=50K
15160,98,5,192589.0,7,12.0,2,3,0,4,1,0.0,0.0,70.0,38,<=50K
15161,80,3,236149.0,11,9.0,4,3,3,4,0,0.0,0.0,50.0,38,<=50K
15162,114,3,110820.0,9,13.0,2,3,0,4,1,0.0,0.0,50.0,38,>50K
15163,78,3,113464.0,11,9.0,2,13,0,3,1,0.0,0.0,40.0,5,<=50K
15164,94,5,248929.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,38,<=50K
15165,97,3,257758.0,2,8.0,2,2,0,4,1,0.0,0.0,40.0,38,>50K
15166,102,3,198660.0,11,9.0,0,7,1,4,1,0.0,0.0,40.0,38,<=50K
15167,78,3,195532.0,9,13.0,4,7,1,4,0,0.0,0.0,20.0,38,<=50K
15168,73,3,208046.0,11,9.0,4,11,3,2,0,0.0,0.0,16.0,38,<=50K
15169,87,4,72744.0,11,9.0,0,7,4,4,1,0.0,0.0,30.0,38,<=50K
15170,129,3,65072.0,0,6.0,4,9,1,4,1,0.0,0.0,12.0,38,<=50K
15171,83,3,313479.0,9,13.0,4,9,3,4,1,0.0,0.0,50.0,38,<=50K
15172,113,3,262681.0,15,10.0,6,3,1,4,1,0.0,0.0,60.0,38,<=50K
15173,110,6,305319.0,9,13.0,2,9,0,4,1,0.0,0.0,70.0,38,<=50K
15174,96,3,158958.0,11,9.0,4,8,2,2,0,0.0,0.0,40.0,15,<=50K
15175,79,5,47039.0,8,11.0,4,4,3,4,1,0.0,0.0,40.0,38,<=50K
15176,92,3,150057.0,9,13.0,2,9,0,4,1,0.0,0.0,50.0,38,>50K
15177,110,6,55861.0,7,12.0,0,0,1,4,1,0.0,0.0,39.0,38,<=50K
15178,88,4,225053.0,9,13.0,2,3,0,4,1,99999.0,0.0,60.0,38,>50K
15179,100,5,136986.0,15,10.0,2,11,0,4,1,0.0,0.0,25.0,38,<=50K
15180,92,3,342480.0,1,7.0,4,9,1,2,1,0.0,0.0,40.0,38,<=50K
15181,86,3,335124.0,15,10.0,4,9,1,4,0,0.0,0.0,36.0,38,<=50K
15182,95,5,29874.0,11,9.0,2,4,0,4,1,0.0,0.0,54.0,38,<=50K
15183,92,3,191146.0,15,10.0,0,11,4,2,0,0.0,0.0,38.0,38,<=50K
15184,121,3,154164.0,7,12.0,2,0,0,4,1,20051.0,0.0,20.0,38,>50K
15185,99,3,287008.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,<=50K
15186,92,3,397877.0,11,9.0,2,2,0,4,1,5013.0,0.0,30.0,38,<=50K
15187,96,1,108765.0,11,9.0,2,0,5,0,0,0.0,0.0,40.0,38,<=50K
15188,79,3,215251.0,15,10.0,4,7,1,4,0,0.0,0.0,55.0,38,<=50K
15189,123,3,132586.0,11,9.0,6,7,1,4,0,0.0,0.0,15.0,38,<=50K
15190,104,1,328610.0,12,14.0,2,9,0,4,1,0.0,0.0,50.0,38,>50K
15191,115,3,264048.0,11,9.0,2,13,0,4,1,0.0,0.0,35.0,38,>50K
15192,130,3,98867.0,4,3.0,6,9,1,2,1,0.0,0.0,32.0,38,<=50K
15193,92,3,166289.0,11,9.0,4,0,3,2,0,0.0,0.0,40.0,38,<=50K
15194,75,3,186328.0,11,9.0,4,6,1,4,1,0.0,0.0,40.0,38,<=50K
15195,80,0,59948.0,11,9.0,4,9,4,2,0,0.0,0.0,40.0,38,<=50K
15196,97,3,231793.0,11,9.0,0,7,4,4,0,0.0,0.0,40.0,38,<=50K
15197,99,1,487770.0,0,6.0,2,7,0,4,1,0.0,0.0,40.0,38,<=50K
15198,83,3,167536.0,11,9.0,2,5,0,4,1,0.0,0.0,40.0,38,<=50K
15199,104,3,250736.0,11,9.0,2,13,0,2,1,0.0,0.0,99.0,38,<=50K
15200,74,3,197057.0,0,6.0,4,9,3,2,1,0.0,0.0,40.0,38,<=50K
15201,79,5,448026.0,8,11.0,4,2,1,4,1,0.0,0.0,45.0,38,<=50K
15202,112,3,217775.0,11,9.0,0,13,1,4,1,0.0,0.0,50.0,38,>50K
15203,78,0,154394.0,11,9.0,4,7,3,4,0,0.0,0.0,40.0,38,<=50K
15204,117,3,244933.0,11,9.0,0,11,1,4,0,0.0,0.0,38.0,38,<=50K
15205,78,3,155362.0,11,9.0,4,11,3,4,0,0.0,0.0,35.0,38,<=50K
15206,104,3,187563.0,12,14.0,2,2,0,4,1,0.0,0.0,54.0,38,>50K
15207,117,3,108398.0,1,7.0,6,9,4,2,0,0.0,0.0,9.0,38,<=50K
15208,86,3,69235.0,14,15.0,2,9,0,1,1,0.0,0.0,40.0,35,<=50K
15209,128,3,174032.0,15,10.0,2,10,0,4,1,0.0,0.0,40.0,38,<=50K
15210,87,6,174957.0,15,10.0,2,10,0,4,1,0.0,0.0,50.0,38,<=50K
15211,127,5,31781.0,11,9.0,2,4,0,4,1,0.0,1510.0,35.0,38,<=50K
15212,105,3,278322.0,9,13.0,2,6,0,4,1,0.0,0.0,40.0,38,>50K
15213,105,3,144514.0,11,9.0,2,11,0,4,1,0.0,1887.0,45.0,38,>50K
15214,97,3,255824.0,15,10.0,0,13,1,4,1,0.0,0.0,45.0,38,<=50K
15215,85,3,443858.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
15216,75,3,114066.0,15,10.0,4,0,3,4,0,0.0,0.0,26.0,38,<=50K
15217,86,3,103860.0,8,11.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
15218,96,3,132839.0,15,10.0,0,6,1,2,1,0.0,0.0,40.0,38,<=50K
15219,107,6,290688.0,12,14.0,2,3,0,4,1,0.0,0.0,50.0,38,>50K
15220,101,3,187439.0,11,9.0,4,9,1,4,1,0.0,0.0,2.0,38,<=50K
15221,78,3,170302.0,11,9.0,4,5,4,4,1,0.0,1974.0,45.0,38,<=50K
15222,105,3,74984.0,0,6.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
15223,73,3,94774.0,0,6.0,4,7,3,4,0,0.0,0.0,10.0,38,<=50K
15224,102,3,72896.0,7,12.0,2,2,0,4,1,0.0,0.0,45.0,38,<=50K
15225,111,4,197749.0,11,9.0,2,11,0,4,1,0.0,1573.0,44.0,38,<=50K
15226,84,3,182509.0,8,11.0,4,11,1,4,1,0.0,0.0,40.0,38,<=50K
15227,95,4,233117.0,14,15.0,2,9,0,4,1,0.0,0.0,40.0,38,>50K
15228,92,1,102729.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,<=50K
15229,92,3,172706.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
15230,79,4,295254.0,11,9.0,4,0,1,4,0,0.0,0.0,40.0,38,<=50K
15231,94,1,101426.0,11,9.0,4,10,4,2,1,0.0,0.0,40.0,38,<=50K
15232,131,3,185603.0,0,6.0,6,12,1,4,0,0.0,0.0,32.0,38,<=50K
15233,109,3,289620.0,14,15.0,2,3,0,4,1,0.0,0.0,45.0,38,>50K
15234,95,3,179137.0,11,9.0,4,0,1,4,0,0.0,0.0,40.0,38,<=50K
15235,75,3,222199.0,15,10.0,4,7,3,4,0,0.0,0.0,10.0,38,<=50K
15236,95,3,320305.0,9,13.0,2,9,0,4,1,0.0,0.0,60.0,38,<=50K
15237,79,3,111340.0,11,9.0,2,9,0,4,1,0.0,1573.0,40.0,38,<=50K
15238,87,0,86150.0,9,13.0,2,0,5,1,0,5178.0,0.0,40.0,38,>50K
15239,116,3,124648.0,11,9.0,6,11,4,4,0,0.0,0.0,38.0,38,<=50K
15240,86,3,175761.0,1,7.0,2,2,0,4,1,2580.0,0.0,40.0,38,<=50K
15241,79,3,148948.0,1,7.0,2,5,0,4,1,0.0,0.0,40.0,38,<=50K
15242,98,3,230355.0,15,10.0,5,0,1,4,0,0.0,0.0,40.0,4,<=50K
15243,111,6,277203.0,15,10.0,0,13,1,4,1,0.0,0.0,40.0,38,<=50K
15244,133,5,176690.0,6,5.0,6,7,1,4,0,0.0,0.0,40.0,8,<=50K
15245,120,4,119182.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,11,<=50K
15246,91,3,181353.0,15,10.0,2,11,0,4,1,0.0,0.0,50.0,38,<=50K
15247,75,3,311293.0,11,9.0,4,7,3,2,1,0.0,0.0,25.0,38,<=50K
15248,73,3,132962.0,2,8.0,4,9,3,2,1,0.0,0.0,30.0,38,<=50K
15249,101,3,155478.0,15,10.0,0,12,4,4,0,0.0,0.0,40.0,38,<=50K
15250,94,3,46706.0,12,14.0,2,12,0,4,1,0.0,0.0,20.0,38,<=50K
15251,115,3,142326.0,8,11.0,0,0,1,4,0,0.0,0.0,40.0,38,<=50K
15252,77,3,220454.0,11,9.0,4,6,3,4,1,0.0,0.0,40.0,38,<=50K
15253,101,3,105779.0,11,9.0,2,2,0,4,1,0.0,0.0,30.0,38,<=50K
15254,79,3,362623.0,0,6.0,2,7,0,4,1,0.0,1573.0,30.0,25,<=50K
15255,93,3,115806.0,11,9.0,2,3,0,4,1,0.0,0.0,60.0,38,<=50K
15256,85,3,351324.0,7,12.0,4,11,3,4,0,0.0,0.0,32.0,38,<=50K
15257,85,3,131712.0,1,7.0,4,2,1,4,1,0.0,0.0,40.0,38,<=50K
15258,75,3,181118.0,11,9.0,4,9,3,2,0,0.0,0.0,20.0,38,<=50K
15259,75,3,214087.0,11,9.0,4,9,3,4,1,0.0,0.0,40.0,38,<=50K
15260,83,3,181291.0,11,9.0,4,0,3,4,0,0.0,0.0,35.0,21,<=50K
15261,100,3,146908.0,11,9.0,2,9,0,4,1,0.0,0.0,40.0,38,<=50K
15262,106,4,262777.0,12,14.0,5,3,4,1,1,0.0,0.0,45.0,2,<=50K
15263,109,1,394765.0,12,14.0,2,3,0,4,1,0.0,0.0,40.0,38,<=50K
15264,97,3,207335.0,9,13.0,0,9,1,4,1,0.0,0.0,45.0,38,>50K
15265,79,3,133712.0,11,9.0,4,7,2,4,0,0.0,0.0,45.0,38,<=50K
15266,80,6,105479.0,12,14.0,4,9,1,4,0,0.0,0.0,40.0,38,<=50K
15267,87,3,140092.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,>50K
15268,93,3,53232.0,14,15.0,4,9,1,1,0,0.0,0.0,55.0,38,>50K
15269,113,3,178154.0,0,6.0,6,13,1,4,1,0.0,0.0,40.0,38,<=50K
15270,81,3,202203.0,9,13.0,4,0,4,4,0,0.0,0.0,60.0,38,<=50K
15271,106,3,49340.0,15,10.0,0,3,4,4,0,0.0,0.0,40.0,38,<=50K
15272,103,3,106207.0,1,7.0,2,7,0,4,1,0.0,0.0,50.0,38,<=50K
15273,79,3,103064.0,9,13.0,4,9,1,4,0,0.0,0.0,40.0,38,<=50K
15274,86,1,79190.0,12,14.0,4,9,1,4,0,0.0,0.0,40.0,38,<=50K
15275,74,3,473449.0,15,10.0,4,5,3,4,1,0.0,0.0,30.0,38,<=50K
15276,104,3,189498.0,1,7.0,0,0,1,4,1,0.0,0.0,40.0,38,<=50K
15277,90,3,149902.0,12,14.0,4,7,4,2,0,0.0,0.0,28.0,38,<=50K
15278,100,3,150098.0,15,10.0,2,11,0,2,1,0.0,0.0,50.0,38,>50K
15279,96,3,100451.0,15,10.0,4,2,1,4,1,0.0,0.0,40.0,38,<=50K
15280,91,3,193094.0,11,9.0,4,2,3,4,0,0.0,0.0,48.0,38,<=50K
15281,93,3,202950.0,15,10.0,4,5,3,4,1,0.0,0.0,40.0,38,<=50K
15282,90,3,161444.0,11,9.0,2,9,0,4,1,0.0,0.0,39.0,38,<=50K
15283,89,5,303867.0,11,9.0,2,11,0,4,1,0.0,0.0,70.0,38,>50K
15284,92,3,143912.0,11,9.0,0,13,1,4,1,0.0,0.0,45.0,38,<=50K
15285,85,3,42623.0,11,9.0,4,9,1,4,1,0.0,0.0,32.0,38,<=50K
15286,93,3,145064.0,7,12.0,2,9,0,4,1,0.0,0.0,32.0,38,<=50K
15287,109,3,199287.0,6,5.0,4,8,1,4,0,0.0,0.0,9.0,38,<=50K
15288,104,3,250733.0,15,10.0,2,2,0,4,1,0.0,0.0,50.0,38,<=50K
15289,92,3,372525.0,15,10.0,2,11,0,4,1,0.0,0.0,48.0,38,<=50K
15290,77,3,338162.0,11,9.0,2,6,5,2,0,0.0,0.0,37.0,38,<=50K
